,X,Y,PRIMARYDISTRICTCD,COMMON_NAME,TREEHEIGHT,DIAM,GENUS,HERITAGE,EXCEPTIONAL
1347,-122.393539114548,47.562570644751,DISTRICT1,Orchard (Common) Apple,0.0,1,Malus,N,N
1348,-122.326882305949,47.6561911225519,DISTRICT4,"Ginkgo, Maidenhair Tree",0.0,3,Ginkgo,N,N
1349,-122.393114528941,47.6833926267416,DISTRICT6,Silver (Silverleaf) Maple,0.0,14,Acer,N,N
1350,-122.326836105543,47.6268869453286,DISTRICT3,Cherry/Plum/Laurel,0.0,15,Prunus,N,N
1351,-122.356340299246,47.5249885741902,DISTRICT1,Saucer Magnolia,0.0,2,Magnolia,N,N
1352,-122.300532530501,47.6654997351351,DISTRICT4,Littleleaf Linden,0.0,11,Tilia,N,N
1353,-122.317071229207,47.6206488007786,DISTRICT3,Purpleleaf Plum variety,0.0,12,Prunus,N,N
1354,-122.39452132658,47.6830419947583,DISTRICT6,Snowcone Japanese Snowbell,0.0,1,Styrax,N,N
1355,-122.310140369872,47.609814314908,DISTRICT3,Leyland Cypress,0.0,16,x,N,N
1356,-122.36180738257,47.634797670564,DISTRICT7,Norway Maple,0.0,28,Acer,N,N
1357,-122.369641387485,47.6450768742494,DISTRICT7,Vanessa Parrotia,0.0,4,Parrotia,N,N
1358,-122.372836660929,47.6982132578513,DISTRICT6,Purpleleaf Plum variety,0.0,15,Prunus,N,N
1359,-122.304476280228,47.6894057981346,DISTRICT4,Queen Elizabeth Maple,0.0,1,Acer,N,N
1360,-122.265432120686,47.6720719713059,DISTRICT4,Kwanzan Flowering Cherry,0.0,4,Prunus,N,N
1361,-122.315325406287,47.6569150666242,DISTRICT4,Norwegian Sunset Maple,0.0,6,Acer,N,N
1362,-122.343471733177,47.6126126795816,DISTRICT7,Red Maple,0.0,15,Acer,N,N
1363,-122.330821707016,47.6289737191963,DISTRICT3,Washington Hawthorn,0.0,4,Crataegus,N,N
1364,-122.361770234566,47.5538697860781,DISTRICT1,Juniper,0.0,2,Juniperus,N,N
1365,-122.402882987109,47.6829247095042,DISTRICT6,Dogwood,0.0,2,Cornus,N,N
1366,-122.312554833916,47.7249095933134,DISTRICT5,Littleleaf Linden,0.0,6,Tilia,N,N
1367,-122.383904073121,47.6527819655849,DISTRICT7,Oak,0.0,14,Quercus,N,N
1368,-122.291988488185,47.5781457504814,DISTRICT2,Unknown,0.0,1,,N,N
1369,-122.391913340552,47.6767740398382,DISTRICT6,Cherry/Plum/Laurel,0.0,2,Prunus,N,N
1370,-122.385448893421,47.6828804614916,DISTRICT6,Japanese Snowbell Tree,0.0,3,Styrax,N,N
1371,-122.364859163189,47.6387039164849,DISTRICT7,Paper (Canoe) Birch,0.0,6,Betula,N,N
1372,-122.317598483316,47.7098491705892,DISTRICT5,Red Maple,0.0,10,Acer,N,N
1373,-122.382204168136,47.6550663563835,DISTRICT7,Rosehill Ash,0.0,7,Fraxinus,N,N
1374,-122.345881901865,47.6949645289473,DISTRICT5,Kwanzan Flowering Cherry,0.0,9,Prunus,N,N
1375,-122.340741233042,47.697662220656,DISTRICT5,Blireiana Purpleleaf Plum,0.0,6,Prunus,N,N
1376,-122.367775971622,47.6592135177261,DISTRICT6,De Groot Littleleaf Linden,0.0,8,Tilia,N,N
1377,-122.396047377571,47.5681842411309,DISTRICT1,Aristocrat Pear,0.0,2,Pyrus,N,N
1378,-122.373825363977,47.5370684130313,DISTRICT1,Common Hawthorn,0.0,16,Crataegus,N,N
1379,-122.268797146589,47.5195643261026,DISTRICT2,Callery Pear,0.0,3,Pyrus,N,N
1380,-122.290618339406,47.5525663156218,DISTRICT2,White Oak,0.0,2,Quercus,N,N
1381,-122.340388264815,47.6880346421863,DISTRICT6,American Hornbeam Native Flame,0.0,2,Carpinus,N,N
1382,-122.327132652704,47.5461026000406,DISTRICT2,Vine Maple,0.0,12,Acer,N,N
1383,-122.368179138707,47.5664861360153,DISTRICT1,Washington Hawthorn,0.0,7,Crataegus,N,N
1384,-122.261156339745,47.5268181331513,DISTRICT2,Common Hawthorn,0.0,10,Crataegus,N,N
1385,-122.306859741507,47.5877820165126,DISTRICT3,Spire Cherry,0.0,2,Prunus,N,N
1386,-122.401032005844,47.6497577972915,DISTRICT7,Purpleleaf Plum variety,0.0,3,Prunus,N,N
1387,-122.309555885167,47.5870334486156,DISTRICT3,Paper (Canoe) Birch,0.0,21,Betula,N,N
1388,-122.383657424104,47.648504071151,DISTRICT7,Crape myrtle,0.0,3,Lagerstroemia,N,N
1389,-122.350021909392,47.5246205649718,DISTRICT1,Thundercloud Purpleleaf Plum,0.0,4,Prunus,N,N
1390,-122.374579963032,47.5838371945554,DISTRICT1,Red Maple,0.0,8,Acer,N,N
1391,-122.312983059738,47.664373249015,DISTRICT4,Crimean Linden,0.0,8,Tilia,N,N
1392,-122.400298948751,47.6386621848789,DISTRICT7,English Midland Hawthorn,0.0,12,Crataegus,N,N
1393,-122.340642580252,47.5263646586919,DISTRICT1,Bigleaf Maple,0.0,35,Acer,N,N
1394,-122.363121117217,47.5269576950023,DISTRICT1,Red Alder,0.0,40,Alnus,N,N
1395,-122.334360357209,47.5582084721003,DISTRICT2,Red Maple,0.0,11,Acer,N,N
1396,-122.290888842656,47.5743293003906,DISTRICT2,Norway Maple,0.0,3,Acer,N,N
1397,-122.368787351837,47.6644573089095,DISTRICT6,Common (Eastern) Redbud,0.0,4,Cercis,N,N
1398,-122.390299339401,47.6450817830599,DISTRICT7,Apple/Crabapple,0.0,10,Malus,N,N
1399,-122.355182686125,47.6577019565298,DISTRICT6,(Pere) David`s (Stripebark) Maple,0.0,8,Acer,N,N
1400,-122.369799289457,47.6309554351187,DISTRICT7,Vine Maple,0.0,5,Acer,N,N
1401,-122.27732118492,47.6629611470532,DISTRICT4,(Smooth) Japanese Maple,0.0,1,Acer,N,N
1402,-122.326702704652,47.6396836969743,DISTRICT4,English Midland Hawthorn,0.0,10,Crataegus,N,N
1403,-122.26631089037,47.5405252445201,DISTRICT2,American Hornbeam,0.0,2,Carpinus,N,N
1404,-122.36649666827,47.6351425142049,DISTRICT7,(Smooth) Japanese Maple,0.0,12,Acer,N,N
1405,-122.292909208921,47.5808210958247,DISTRICT2,Cherry/Plum/Laurel,0.0,1,Prunus,N,N
1406,-122.288308655055,47.6966640854639,DISTRICT5,Kousa Dogwood,0.0,9,Cornus,N,N
1407,-122.351780107283,47.5207539608283,DISTRICT1,English Midland Hawthorn,0.0,13,Crataegus,N,N
1408,-122.292897054856,47.5845698915962,DISTRICT3,White Column (Amanogawa) Flowe,0.0,4,Prunus,N,N
1409,-122.358036867463,47.566129921415,DISTRICT1,Starlight Dogwood,0.0,2,Cornus,N,N
1410,-122.274393201797,47.5585560676452,DISTRICT2,Cornelian Cherry,0.0,5,Cornus,N,N
1411,-122.329897456647,47.5857638418204,DISTRICT2,Norway Maple,0.0,11,Acer,N,N
1412,-122.360070000706,47.70695999852,DISTRICT5,Dogwood,0.0,1,Cornus,N,N
1413,-122.308100259846,47.5822181482481,DISTRICT2,Purpleleaf Plum variety,0.0,8,Prunus,N,N
1414,-122.396530295551,47.6721641551208,DISTRICT6,Hazel,0.0,8,Corylus,N,N
1415,-122.2753264959,47.5436280196034,DISTRICT2,Common (Eastern) Redbud,0.0,2,Cercis,N,N
1416,-122.353114368516,47.6333114304924,DISTRICT7,Callery Pear,0.0,4,Pyrus,N,N
1417,-122.374598625952,47.5654497716015,DISTRICT1,Cherry/Plum/Laurel,0.0,5,Prunus,N,N
1418,-122.394840390338,47.639613014726,DISTRICT7,Kwanzan Flowering Cherry,0.0,7,Prunus,N,N
1419,-122.323833637825,47.7096427642495,DISTRICT5,Bowhall Maple,0.0,3,Acer,N,N
1420,-122.358015149267,47.5382905004927,DISTRICT1,Red Alder,0.0,15,Alnus,N,N
1421,-122.386577546971,47.5868302813609,DISTRICT1,Norway Maple,0.0,2,Acer,N,N
1422,-122.335734757661,47.6238271730958,DISTRICT7,"Tupelo, Sour Gum",0.0,4,Nyssa,N,N
1423,-122.412040160632,47.6457582273615,DISTRICT7,Vine Maple,0.0,4,Acer,N,N
1424,-122.342658620054,47.6923164924054,DISTRICT5,White-barked Himalayan (Jacque,0.0,1,Betula,N,N
1425,-122.38016930144,47.5502619554877,DISTRICT1,Flame Amur Maple,0.0,1,Acer,N,N
1426,-122.26489076573,47.5259913574575,DISTRICT2,Carriere (Lavallei) Hawthorn,0.0,3,Crataegus,N,N
1427,-122.380224991062,47.5745063637399,DISTRICT1,Thundercloud Purpleleaf Plum,0.0,9,Prunus,N,N
1428,-122.277288748097,47.5433996027713,DISTRICT2,Autumn Blaze Freeman Maple,0.0,6,Acer,N,N
1429,-122.384366099469,47.6539176523523,DISTRICT7,(California) Incense Cedar,0.0,24,Calocedrus,N,N
1430,-122.313569363171,47.6224962211976,DISTRICT3,Common Juniper,0.0,4,Juniperus,N,N
1431,-122.376355488716,47.5590628556526,DISTRICT1,English Midland Hawthorn,0.0,8,Crataegus,N,N
1432,-122.363905725596,47.6592528216035,DISTRICT6,Apple/Crabapple,0.0,5,Malus,N,N
1433,-122.380460802994,47.549491597304,DISTRICT1,Yoshino Cherry,0.0,2,Prunus,N,N
1434,-122.271471842798,47.5519467947936,DISTRICT2,Kousa Dogwood,0.0,2,Cornus,N,N
1435,-122.359026640628,47.6322553749986,DISTRICT7,Sweetgum,0.0,16,Liquidambar,N,N
1436,-122.349704706719,47.6512570406854,DISTRICT6,Oak,0.0,9,Quercus,N,N
1437,-122.319743219829,47.5299054942423,DISTRICT1,Red Sunset Red Maple,0.0,31,Acer,N,N
1438,-122.395924310129,47.6381541645749,DISTRICT7,Kwanzan Flowering Cherry,0.0,10,Prunus,N,N
1439,-122.347712495874,47.6521198515473,DISTRICT6,Washington Hawthorn,0.0,5,Crataegus,N,N
1440,-122.284101908213,47.7008595003745,DISTRICT5,Purpleleaf Plum variety,0.0,7,Prunus,N,N
1441,-122.398417708482,47.6392467518863,DISTRICT7,Samuel Sommer Magnolia,0.0,13,Magnolia,N,N
1442,-122.328784913571,47.5540755591514,DISTRICT2,Thundercloud Purpleleaf Plum,0.0,12,Prunus,N,N
1443,-122.374180746444,47.6867021143546,DISTRICT6,Norway Maple,0.0,14,Acer,N,N
1444,-122.342135767403,47.640918961423,DISTRICT7,Eddie's White Wonder Dogwood,0.0,2,Cornus,N,N
1445,-122.332509709237,47.6592384125799,DISTRICT4,Callery Pear,0.0,7,Pyrus,N,N
1446,-122.387158418067,47.6558533983982,DISTRICT7,Blireiana Purpleleaf Plum,0.0,9,Prunus,N,N
1447,-122.308765367366,47.6172001573044,DISTRICT3,Silver (Silverleaf) Maple,0.0,21,Acer,N,N
1448,-122.340873958563,47.6301034479037,DISTRICT7,Norway Maple,0.0,12,Acer,N,N
1449,-122.392958138419,47.5721317486359,DISTRICT1,Aristocrat Pear,0.0,2,Pyrus,N,N
1450,-122.290949126139,47.5831412603552,DISTRICT3,Blireiana Purpleleaf Plum,0.0,8,Prunus,N,N
1451,-122.275304282533,47.5411864686493,DISTRICT2,Prairifire Crabapple,0.0,4,Malus,N,N
1452,-122.402233411504,47.670476683355,DISTRICT6,Amur Maple,0.0,10,Acer,N,N
1453,-122.37222034091,47.6492969197582,DISTRICT7,Deodar Cedar,0.0,6,Cedrus,N,N
1454,-122.298735499462,47.6131317685911,DISTRICT3,Red Sunset Red Maple,0.0,9,Acer,N,N
1455,-122.331495642522,47.6197269986033,DISTRICT7,Bowhall Maple,0.0,8,Acer,N,N
1456,-122.330259440357,47.6585415452743,DISTRICT4,English Midland Hawthorn,0.0,9,Crataegus,N,N
1457,-122.36980423092,47.5441513127534,DISTRICT1,Green (Red) Ash,0.0,7,Fraxinus,N,N
1458,-122.363299810695,47.5177832785133,DISTRICT1,Red Oak,0.0,13,Quercus,N,N
1459,-122.288431832392,47.6612250960899,DISTRICT4,Sweetgum,0.0,7,Liquidambar,N,N
1460,-122.288782193285,47.698298762587,DISTRICT5,Galaxy Magnolia,0.0,2,Magnolia,N,N
1461,-122.301378291291,47.7193857552559,DISTRICT5,Marshall Green Ash,0.0,9,Fraxinus,N,N
1462,-122.306772879071,47.5601775104657,DISTRICT2,American Hornbeam,0.0,3,Carpinus,N,N
1463,-122.309275215213,47.5756909702392,DISTRICT2,European (Green) Beech,0.0,21,Fagus,N,N
1464,-122.343344499592,47.7321660784076,DISTRICT5,English Holly,0.0,12,Ilex,N,N
1465,-122.347487790905,47.6521019648902,DISTRICT4,Shore Pine,0.0,25,Pinus,N,N
1466,-122.29274675794,47.6033247689915,DISTRICT3,Chanticleer Pear,0.0,14,Pyrus,N,N
1467,-122.408600835368,47.6388150823551,DISTRICT7,Evergreen (Southern) Magnolia,0.0,6,Magnolia,N,N
1468,-122.29021624803,47.6156047445942,DISTRICT3,Common (Euro) Mountain Ash,0.0,14,Sorbus,N,N
1469,-122.310890361552,47.601617995532,DISTRICT3,Hybrid Goldenchain,0.0,4,Laburnum,N,N
1470,-122.286575501811,47.6883712192108,DISTRICT4,Kwanzan Flowering Cherry,0.0,11,Prunus,N,N
1471,-122.313878907633,47.6743372320963,DISTRICT4,Hawthorn,0.0,4,Crataegus,N,N
1472,-122.327176212493,47.6619200329559,DISTRICT4,White-barked Himalayan (Jacque,0.0,7,Betula,N,N
1473,-122.304738920081,47.6374360733863,DISTRICT3,Purpleleaf Plum variety,0.0,4,Prunus,N,N
1474,-122.302424697375,47.7015512143712,DISTRICT5,Norway Maple,0.0,8,Acer,N,N
1475,-122.303777724535,47.6456251001594,DISTRICT3,White-barked Himalayan (Jacque,0.0,3,Betula,N,N
1476,-122.417182471568,47.6533240478281,DISTRICT7,Hawthorn,0.0,6,Crataegus,N,N
1477,-122.277120682994,47.5269030029152,DISTRICT2,American Hornbeam,0.0,2,Carpinus,N,N
1478,-122.332574342413,47.6671609528312,DISTRICT6,Red Maple,0.0,11,Acer,N,N
1479,-122.29931673632,47.7228643692415,DISTRICT5,Fall Fiesta Sugar Maple,0.0,2,Acer,N,N
1480,-122.416577522447,47.6505261050698,DISTRICT7,Laceleaf Maple,0.0,3,Acer,N,N
1481,-122.290228420342,47.5697102332067,DISTRICT2,Freeman Maple,0.0,16,Acer,N,N
1482,-122.373903189794,47.6628659451984,DISTRICT6,Pacific Sunset Maple,0.0,6,Acer,N,N
1483,-122.278903563347,47.6966252040954,DISTRICT5,Western Red Cedar,0.0,9,Thuja,N,N
1484,-122.327509211434,47.6136891886297,DISTRICT3,Vine Maple,0.0,3,Acer,N,N
1485,-122.33023057641,47.6609606447016,DISTRICT4,Magnolia,0.0,8,Magnolia,N,N
1486,-122.349375699466,47.5297004019698,DISTRICT1,Kousa Dogwood,0.0,5,Cornus,N,N
1487,-122.358384665845,47.6753425985905,DISTRICT6,Thundercloud Purpleleaf Plum,0.0,7,Prunus,N,N
1488,-122.307651965536,47.5731380658165,DISTRICT2,Sugar Tyme Crabapple,0.0,10,Malus,N,N
1489,-122.351866514795,47.5580388699307,DISTRICT1,European Hornbeam,0.0,15,Carpinus,N,N
1490,-122.336577886622,47.6969549288105,DISTRICT5,Blireiana Purpleleaf Plum,0.0,1,Prunus,N,N
1491,-122.288197673189,47.6162173530882,DISTRICT3,(California) Incense Cedar,0.0,14,Calocedrus,N,N
1492,-122.32020781772,47.686993450977,DISTRICT4,(Smooth) Japanese Maple,0.0,1,Acer,N,N
1493,-122.318914805463,47.6251158875935,DISTRICT3,Callery Pear,0.0,7,Pyrus,N,N
1494,-122.319235326577,47.6289532457306,DISTRICT3,(European) White Birch,0.0,8,Betula,N,N
1495,-122.346077698933,47.6628633854231,DISTRICT4,European Smoke Tree,0.0,5,Cotinus,N,N
1496,-122.339203022033,47.6567838619833,DISTRICT4,Cherry/Plum/Laurel,0.0,4,Prunus,N,N
1497,-122.381210561639,47.5609820026473,DISTRICT1,Amur Maackia,0.0,2,Maackia,N,N
1498,-122.321883403398,47.5444352046184,DISTRICT2,Coral Sun Golden Rain Tree,0.0,2,Koelrueteria,N,N
1499,-122.333844202973,47.6587058987065,DISTRICT4,Orchard (Common) Apple,0.0,2,Malus,N,N
1500,-122.363573829568,47.6786006466077,DISTRICT6,(European) White Birch,0.0,7,Betula,N,N
1501,-122.360813836176,47.6442473839381,DISTRICT7,Lolanthe Magnolia,0.0,2,Magnolia,N,N
1502,-122.299207495751,47.6061363645915,DISTRICT3,Redbud Crabapple,0.0,8,Malus,N,N
1503,-122.395490073825,47.6494114113649,DISTRICT7,Pine,0.0,9,Pinus,N,N
1504,-122.403628873604,47.6562081461663,DISTRICT7,Black Poplar,0.0,10,Populus,N,N
1505,-122.285352612172,47.5753022406446,DISTRICT2,Common (Fruiting) Pear Tree,0.0,1,Pyrus,N,N
1506,-122.352146535037,47.6168186543951,DISTRICT7,Cleveland Norway Maple,0.0,6,Acer,N,N
1507,-122.382209724834,47.6857183805776,DISTRICT6,Kwanzan Flowering Cherry,0.0,21,Prunus,N,N
1508,-122.281347265317,47.5569911665029,DISTRICT2,Brandywine Crabapple,0.0,2,Malus,N,N
1509,-122.33980721601,47.6985081396993,DISTRICT5,Paperbark Maple,0.0,2,Acer,N,N
1510,-122.318778234224,47.7195208099598,DISTRICT5,London Plane (Tree),0.0,22,Platanus,N,N
1511,-122.294067902107,47.6079216877568,DISTRICT3,Red Maple,0.0,21,Acer,N,N
1512,-122.324980397862,47.5513288789473,DISTRICT2,Thundercloud Purpleleaf Plum,0.0,2,Prunus,N,N
1513,-122.394870553311,47.6701434860757,DISTRICT6,Orchard (Common) Apple,0.0,4,Malus,N,N
1514,-122.325697150219,47.6231713182384,DISTRICT3,English (Hedge) Maple,0.0,5,Acer,N,N
1515,-122.349354950668,47.524975141503,DISTRICT1,Paperbark Maple,0.0,6,Acer,N,N
1516,-122.350798653831,47.6738279345737,DISTRICT6,Double Chinese Cherry,0.0,1,Prunus,N,N
1517,-122.378438793079,47.536706889507,DISTRICT1,Blireiana Purpleleaf Plum,0.0,5,Prunus,N,N
1518,-122.315631658565,47.6225116820588,DISTRICT3,(Smooth) Japanese Maple,0.0,3,Acer,N,N
1519,-122.294165557931,47.5522395601975,DISTRICT2,Cherry/Plum/Laurel,0.0,15,Prunus,N,N
1520,-122.363682661911,47.6394431808078,DISTRICT7,Raywood Narrowleaf Ash,0.0,10,Fraxinus,N,N
1521,-122.319007657975,47.6729079311449,DISTRICT4,Norway Maple,0.0,31,Acer,N,N
1522,-122.287251906258,47.6810524935929,DISTRICT4,Purpleleaf Plum variety,0.0,8,Prunus,N,N
1523,-122.334541591567,47.6167700599825,DISTRICT7,Common Stewartia,0.0,3,Stewartia,N,N
1524,-122.269252036293,47.5510804069545,DISTRICT2,Largeleaf Crabapple,0.0,10,Malus,N,N
1525,-122.369317930175,47.6837542792299,DISTRICT6,Autumn Brilliance Serviceberry,0.0,3,Amelanchier,N,N
1526,-122.391996153875,47.6871712612413,DISTRICT6,Amur Maple,0.0,9,Acer,N,N
1527,-122.319759447974,47.6557563174965,DISTRICT4,Black Cottonwood,0.0,23,Populus,N,N
1528,-122.300116239004,47.5444463484582,DISTRICT2,Red Maple,0.0,16,Acer,N,N
1529,-122.310758322432,47.6636757554924,DISTRICT4,English Midland Hawthorn,0.0,9,Crataegus,N,N
1530,-122.361285146435,47.6629717830824,DISTRICT6,Kousa Dogwood,0.0,7,Cornus,N,N
1531,-122.318918699089,47.6226106707724,DISTRICT3,Mountain Ash/Whitebeam,0.0,5,Sorbus,N,N
1532,-122.373827531911,47.7034140846899,DISTRICT6,(European) White Birch,0.0,12,Betula,N,N
1533,-122.310067837107,47.6869105507411,DISTRICT4,Red Maple,0.0,7,Acer,N,N
1534,-122.389889083893,47.54718019337,DISTRICT1,(Smooth) Japanese Maple,0.0,7,Acer,N,N
1535,-122.400168743551,47.6951308548391,DISTRICT6,English Holly,0.0,3,Ilex,N,N
1536,-122.324809114125,47.5238755184662,DISTRICT1,Chanticleer Pear,0.0,8,Pyrus,N,N
1537,-122.378422969639,47.6794857138003,DISTRICT6,Kousa Dogwood,0.0,7,Cornus,N,N
1538,-122.393092714532,47.68075970788,DISTRICT6,Pacific Dogwood,0.0,4,Cornus,N,N
1539,-122.321045243369,47.637207703867,DISTRICT3,Honey Locust,0.0,4,Gleditsia,N,N
1540,-122.318024431952,47.6378526234221,DISTRICT3,Carriere (Lavallei) Hawthorn,0.0,8,Crataegus,N,N
1541,-122.279322953784,47.5348005203034,DISTRICT2,Frontier Elm,0.0,4,Ulmus,N,N
1542,-122.351265369897,47.6299838914278,DISTRICT7,Kwanzan Flowering Cherry,0.0,4,Prunus,N,N
1543,-122.377509293826,47.6923668908369,DISTRICT6,Norway Spruce,0.0,31,Picea,N,N
1544,-122.299905688953,47.5960636426285,DISTRICT3,Emerald Queen Norway Maple,0.0,20,Acer,N,N
1545,-122.39388589513,47.6992044819912,DISTRICT6,Crape myrtle,0.0,5,Lagerstroemia,N,N
1546,-122.368261515085,47.6881319586417,DISTRICT6,Narrowleaf Ash,0.0,9,Fraxinus,N,N
1547,-122.353417886711,47.5666741597791,DISTRICT1,European Hornbeam,0.0,11,Carpinus,N,N
1548,-122.397335858005,47.6541193747288,DISTRICT7,Japanese Snowbell Tree,0.0,6,Styrax,N,N
1549,-122.390868657795,47.6708669928592,DISTRICT6,Purpleleaf Plum variety,0.0,15,Prunus,N,N
1550,-122.334079068752,47.6613139570323,DISTRICT4,"Tupelo, Sour Gum",0.0,1,Nyssa,N,N
1551,-122.325344061213,47.6101454487436,DISTRICT3,(Sweet) Mazzard Cherry,0.0,6,Prunus,N,N
1552,-122.379259463113,47.6939532594857,DISTRICT6,Norway Maple,0.0,9,Acer,N,N
1553,-122.404742807688,47.6527212594012,DISTRICT7,Katsura Tree,0.0,17,Cercidiphyllum,N,N
1554,-122.319095231074,47.6295156691467,DISTRICT3,Callery Pear,0.0,12,Pyrus,N,N
1555,-122.322749550723,47.7227680703781,DISTRICT5,Bald Cypress,0.0,2,Taxodium,N,N
1556,-122.32617446409,47.6546104824296,DISTRICT4,Washington Hawthorn,0.0,5,Crataegus,N,N
1557,-122.28207777268,47.6351300488361,DISTRICT3,(European) White Birch,0.0,13,Betula,N,N
1558,-122.349894668333,47.6775761838934,DISTRICT6,English Midland Hawthorn,0.0,12,Crataegus,N,N
1559,-122.312292185536,47.6897856992269,DISTRICT4,Apple/Crabapple,0.0,4,Malus,N,N
1560,-122.292317921423,47.6144865108374,DISTRICT3,English Midland Hawthorn,0.0,10,Crataegus,N,N
1561,-122.33629134329,47.6220996106095,DISTRICT7,Bigleaf (Fragrant) Snowbell,0.0,9,Styrax,N,N
1562,-122.301604656304,47.7192149270938,DISTRICT5,(Pacific) Madrona,0.0,4,Arbutus,N,N
1563,-122.352139423781,47.680365751797,DISTRICT6,Yoshino Cherry,0.0,5,Prunus,N,N
1564,-122.354510447817,47.6714547872923,DISTRICT6,Purpleleaf Plum variety,0.0,8,Prunus,N,N
1565,-122.354032653175,47.5227093658392,DISTRICT1,"Persian Ironwood, Parrotia",0.0,3,Parrotia,N,N
1566,-122.294850292212,47.6050188450333,DISTRICT3,Armstrong Freeman (Red) Maple,0.0,11,Acer,N,N
1567,-122.382466083565,47.6990435519603,DISTRICT6,Vine Maple,0.0,10,Acer,N,N
1568,-122.347295019017,47.6879347292364,DISTRICT6,Apple/Crabapple,0.0,2,Malus,N,N
1569,-122.323888626628,47.6602495960267,DISTRICT4,Flame Amur Maple,0.0,3,Acer,N,N
1570,-122.381129800072,47.6825255532453,DISTRICT6,(Smooth) Japanese Maple,0.0,3,Acer,N,N
1571,-122.367749473531,47.6340559303339,DISTRICT7,Sawara Cypress,0.0,10,Chamaecyparis,N,N
1572,-122.345690348482,47.5301800121577,DISTRICT1,Wild Weeping (Higan) Cherry,0.0,11,Prunus,N,N
1573,-122.33685921607,47.6246174559241,DISTRICT7,London Plane (Tree),0.0,6,Platanus,N,N
1574,-122.400069928041,47.6356248552666,DISTRICT7,Double Chinese Cherry,0.0,7,Prunus,N,N
1575,-122.327594209238,47.6535400720313,DISTRICT4,Western Red Cedar,0.0,7,Thuja,N,N
1576,-122.349152989413,47.6400396067309,DISTRICT7,Red Oak,0.0,7,Quercus,N,N
1577,-122.287874535374,47.594772225104,DISTRICT3,White-barked Himalayan (Jacque,0.0,3,Betula,N,N
1578,-122.36213235845,47.5412340647722,DISTRICT1,Plane/Sycamore,0.0,20,Platanus,N,N
1579,-122.387967617884,47.5713543501489,DISTRICT1,Autumn Brilliance Serviceberry,0.0,1,Amelanchier,N,N
1580,-122.271981363081,47.658767702653,DISTRICT4,Red Maple,0.0,3,Acer,N,N
1581,-122.395723308956,47.6406442190872,DISTRICT7,Apple/Crabapple,0.0,5,Malus,N,N
1582,-122.367455585034,47.681397658534,DISTRICT6,(Smooth) Japanese Maple,0.0,5,Acer,N,N
1583,-122.277319599282,47.5398358933912,DISTRICT2,Freeman Maple,0.0,11,Acer,N,N
1584,-122.383292290679,47.6784487654234,DISTRICT6,Flame Amur Maple,0.0,9,Acer,N,N
1585,-122.351204649525,47.6531091733299,DISTRICT6,Apple/Crabapple,0.0,6,Malus,N,N
1586,-122.278463733539,47.6668292848376,DISTRICT4,"Basswood, American Linden",0.0,3,Tilia,N,N
1587,-122.300275461392,47.643158616154,DISTRICT3,Callery Pear,0.0,2,Pyrus,N,N
1588,-122.333515229291,47.6186095376787,DISTRICT7,Village Green Zelkova,0.0,5,Zelkova,N,N
1589,-122.339124711481,47.614997288811,DISTRICT7,Swamp White Oak,0.0,4,Quercus,N,N
1590,-122.347016969332,47.5535517939778,DISTRICT1,European Hornbeam,0.0,14,Carpinus,N,N
1591,-122.280998072694,47.52279859286,DISTRICT2,White Poplar,0.0,28,Populus,N,N
1592,-122.369120169613,47.6370966660298,DISTRICT7,(Smooth) Japanese Maple,0.0,5,Acer,N,N
1593,-122.329421822155,47.6737009468676,DISTRICT6,Purpleleaf Plum variety,0.0,3,Prunus,N,N
1594,-122.390524894086,47.698714707379,DISTRICT6,Western Hemlock,0.0,17,Tsuga,N,N
1595,-122.32583114222,47.5652085451935,DISTRICT2,Norway Maple,0.0,16,Acer,N,N
1596,-122.313638026655,47.5618286494947,DISTRICT2,State Street Maple,0.0,2,Acer,N,N
1597,-122.269715694615,47.5519352657791,DISTRICT2,Snow Goose Cherry,0.0,5,Prunus,N,N
1598,-122.349520409803,47.6191048723853,DISTRICT7,London Plane (Tree),0.0,30,Platanus,N,N
1599,-122.368539167764,47.6983468726924,DISTRICT6,Red Sunset Red Maple,0.0,14,Acer,N,N
1600,-122.310899325959,47.6902806476289,DISTRICT5,(Smooth) Japanese Maple,0.0,5,Acer,N,N
1601,-122.302893578685,47.7096582460573,DISTRICT5,Silk Tree/Mimosa,0.0,7,Albizia,N,N
1602,-122.366579571958,47.6814960762902,DISTRICT6,English Midland Hawthorn,0.0,11,Crataegus,N,N
1603,-122.393503356868,47.5585532083956,DISTRICT1,White-barked Himalayan (Jacque,0.0,1,Betula,N,N
1604,-122.353998702171,47.6257987275765,DISTRICT7,Double Chinese Cherry,0.0,5,Prunus,N,N
1605,-122.359493949048,47.6390535795509,DISTRICT7,Douglas Fir,0.0,26,Pseudotsuga,N,N
